date,text,publisher,oil_price,oil_open,oil_high,oil_low,oil_volume,oil_change_percent
2026-04-13,"Prophet #Jesus (pbuh) called people to the path of God & warned against evil & oppression. Immoral, tyrannical powers sought to kill that divine messenger. Lustful, warmongering people couldn’t tolerate the religion of God, His Prophet, and the followers of His path.
Jan. 2, 1995",khamenei_ir,92.95,93.9,96.93,91.07,229.80K,-3.75%
2026-04-14,EMPTY,EMPTY,88.19,91.94,92.66,88.01,236.67K,-5.12%
2026-04-15,"Delighted to welcome Field Marshal Munir to Iran.

Expressed gratitude for Pakistan's gracious hosting of dialogue, emphasizing that it reflects our deep and great bilateral relationship. Our commitment to promoting peace and stability in the region remains strong—and shared.",araghchi,88.13,88.8,90.45,84.7,235.42K,-0.07%
2026-04-16,EMPTY,EMPTY,94.69,91.47,95.44,90.52,194.35K,7.44%
2026-04-17,"In line with the ceasefire in Lebanon, the passage for all commercial vessels through Strait of Hormuz is declared completely open for the remaining period of ceasefire, on the coordinated route as already announced by Ports and Maritime Organisation of the Islamic Rep. of Iran.",araghchi,83.85,93.18,94.04,80.56,116.62K,-11.45%
2026-04-18,"The Islamic Republic of #Iran extends its congratulations to the people and Government of the Republic of #Zimbabwe on its Independence Day. 
The mutual agenda of the two nations is to strengthen bilateral relations in all fields.",IRIMFA_EN,,,,,,
2026-04-20,EMPTY,EMPTY,89.61,89.0,91.2,87.02,115.58K,6.87%
2026-04-21,"Blockading Iranian ports is an act of war and thus a violation of the ceasefire. 
Striking a commercial vessel and taking its crew hostage is an even greater violation.

Iran knows how to neutralize restrictions, how to defend its interests, and how to resist bullying.",araghchi,92.13,87.89,94.45,87.76,27.54K,2.81%
2026-04-22,EMPTY,EMPTY,92.96,90.0,93.73,87.64,299.68K,0.90%
2026-04-23,"The failure of Israel's terrorist killings is reflected in how Iran's state institutions continue to act with unity, purpose, and discipline.

The battlefield and diplomacy are fully coordinated fronts in the same war.

Iranians are all united, more than ever before.",araghchi,95.85,92.9,98.39,92.3,365.21K,3.11%
2026-04-24,"Embarking on timely tour of Islamabad, Muscat, and Moscow.

Purpose of my visits is to closely coordinate with our partners on bilateral matters and consult on regional developments.

Our neighbors are our priority.",araghchi,94.4,96.62,97.85,92.68,330.28K,-1.51%
2026-04-25,"ELIMINATED: Hamas terrorists who were planning to carry out terror attacks, including a terrorist who infiltrated Israel during the brutal October 7 massacre.

Among those eliminated:
• Hazem Rami Ali Aidi—who infiltrated Israel during the October 7 massacre.
• Ibrahim",IDF,,,,,,
2026-04-25,"Very fruitful visit to Pakistan, whose good offices and brotherly efforts to bring back peace to our region we very much value.

Shared Iran's position concerning workable framework to permanently end the war on Iran. Have yet to see if the U.S. is truly serious about diplomacy.",araghchi,,,,,,
2026-04-25,"Very fruitful visit to Pakistan, whose good offices and brotherly efforts to bring back peace to our region we very much value.

Shared Iran's position concerning workable framework to permanently end the war on Iran. Have yet to see if the U.S. is truly serious about diplomacy.",araghchi,,,,,,
2026-04-26,"DISMANTLED: An underground terror tunnel containing living quarters, military equipment and weapons.

IDF troops dismantled an offensive underground route ~800 meters long, which contained living quarters, military equipment and weapons, including vests and a rocket belonging",IDF,,,,,,
2026-04-26,"STRUCK: Hezbollah terrorists & military infrastructure sites used to advance attacks against IDF soldiers & Israel, north of the Forward Defense Line.

Among the targets struck:
- Rocket-launching terrorist cells 
- A loaded, ready-to-launch rocket launcher
- A weapons storage",IDF,,,,,,
2026-04-26,"Appreciative of my gracious hosts in Oman.

Important discussions on bilateral matters and regional developments. As only Hormuz littoral states, our focus included ways to ensure safe transit that is to benefit of all dear neighbors and the world.

Our neighbors are our priority",araghchi,,,,,,
2026-04-27," LOCATED: Weapons storage facility with numerous weapons was located inside a children’s room in the area of Aadshit al-Qusayr. 

Among the weapons located: explosives, ‘Kalashnikov’ rifles, grenades, RPGs, machine guns, munitions, and combat equipment.",IDF,96.37,95.6,97.67,94.59,219.06K,2.09%
2026-04-27,"The Islamic Republic of #Iran extends its sincerest congratulations to the government and people of the Republic of #South_Africa on the occasion of its Freedom Day.  
The mutual agenda of the two nations is to strengthen bilateral relations in all fields.",IRIMFA_EN,96.37,95.6,97.67,94.59,219.06K,2.09%
2026-04-27,The Islamic Republic of #Iran extends its warm congratulations to the government and people of the Republic of #Sierra_Leone on the occasion of its Independence Day.,IRIMFA_EN,96.37,95.6,97.67,94.59,219.06K,2.09%
2026-04-28," EXPOSED: Underground tunnel network built by Hezbollah in the Qantara area of southern Lebanon. 

IDF troops located 2 underground Hezbollah tunnels, with a total length of ~2 kilometers, situated ~10 kilometers from Israel’s northern communities.

Inside the tunnels, soldiers",IDF,99.93,96.67,101.85,96.24,281.08K,3.69%
2026-04-28,"DISMANTLED: 1,000+ terrorist infrastructure sites used by Hezbollah terrorists to carry out attacks against IDF troops.

The troops located hundreds of weapons, including machine guns, Kalashnikov rifles, grenades, mines, pistols, anti-tank missiles, ammunition, RPG rockets and",IDF,99.93,96.67,101.85,96.24,281.08K,3.69%
2026-04-28,"Pleased to engage with Russia at the highest level as the region is in major flux.

Recent events have evidenced the depth and strength of our strategic partnership. As our relationship continues to grow, we are grateful for solidarity and welcome Russia's support for diplomacy.",araghchi,99.93,96.67,101.85,96.24,281.08K,3.69%
2026-04-28,I strongly condemn the wild and violent attack against the Chief Military Police Officer and demand to act with an iron fist against those involved.,netanyahu,99.93,96.67,101.85,96.24,281.08K,3.69%
2026-04-28,The Joint List,netanyahu,99.93,96.67,101.85,96.24,281.08K,3.69%
2026-04-28,"Today I spoke with the families of Benjamin Yemino Zelka z""l and Destao Chakol z""l, who were murdered in a brutally shocking manner.

I told the families that we are all with them, deeply shaken by the heinous acts that cut short the lives of wonderful young men whose entire",netanyahu,99.93,96.67,101.85,96.24,281.08K,3.69%
2026-04-28,"Today we blew up a massive Hezbollah terror tunnel. We're destroying their terror infrastructure, we're killing dozens upon dozens of terrorists - and there's more to come.",netanyahu,99.93,96.67,101.85,96.24,281.08K,3.69%
2026-04-29,"ELIMINATED: The terrorist Iyad Ahmed Abd al-Rahman Shambari, Head of the Operations Department in Hamas’ Military Intelligence Headquarters.

The terrorist was a key figure engaged in gathering intelligence on IDF troops in order to direct and execute attack plans against IDF",IDF,106.88,99.71,108.6,98.42,318.84K,6.95%
2026-04-29," President Vladimir #Putin to President of the Republic of the Congo Denis Sassou #Nguesso:

 Russia & the Congo have enjoyed full-fledged & good relations.

We appreciate that Russia is the first country you visited upon inauguration.
t.me/MFARussia/29593

#RussiaCongo",mfa_russia,106.88,99.71,108.6,98.42,318.84K,6.95%
2026-04-29,Lebanon - continuing,netanyahu,106.88,99.71,108.6,98.42,318.84K,6.95%
2026-04-29,Taking off the masks,netanyahu,106.88,99.71,108.6,98.42,318.84K,6.95%
2026-04-30,"ELIMINATED: Ibrahim Abu Tzakar, a terrorist operating under the cover of a paramedic.

Abu Tzakar planned to carry out an imminent terror attack against IDF troops. He previously led and advanced attacks against the IDF and the State of Israel. By using the cover of a paramedic",IDF,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30,"PROMISES MADE, PROMISES KEPT.

President Trump signs an executive order that grants Americans access to retirement accounts that federal employees use, opening the door for great retirement account plans for ALL Americans. ",WhiteHouse,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30,"Securing Retirement for Working Americans 

President Donald J. Trump just signed an Executive Order boosting access to high-quality, low-cost IRAs and offering up to $1,000 in federal matching contributions to strengthen retirement security for hardworking Americans.",WhiteHouse,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30,"Today is Persian Gulf Day in Iran, marking our ancestors' expulsion of Portuguese from Strait of Hormuz 400 years ago.

POTUS uses the correct term “Persian Gulf"", not the Pentagon’s fake version. But calling Hormuz anything else is indeed a ""terrible mistake"".",araghchi,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30, #LIVE: Remarks by Russia's Foreign Minister Sergey Lavrov at a joint news conference with Foreign Minister of Kazakhstan Yermek Kosherbayev following bilateral talks in Astana,mfa_russia,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30," FM Sergey Lavrov at a joint presser with FM Yermek Kosherbayev:

Today, we thoroughly reviewed the current state & prospects of our multifaceted & mutually beneficial #RussiaKazakhstan cooperation, as well as key regional and international issues.
t.me/MFARussia/29612",mfa_russia,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30," FM Sergey Lavrov to FM of Kazakhstan Yermek Kosherbayev:

Kazakhstan & Russia are closest neighbours & allies, bound by centuries-old traditions of friendship.

Our countries maintain extensive economic ties – we are key trade & investment partners.
t.me/MFARussia/29607",mfa_russia,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30," On April 30, Russian Foreign Minister Sergey Lavrov was received by President of Kazakhstan 
@TokayevKZ
 

 © Press Office of the President of Kazakhstan",mfa_russia,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30," President #Putin to the participants of the 11th #NPT RevCon:

Today, additional multilateral efforts are required to advance towards a nuclear-weapon-free world, while strictly upholding the principle of undiminished security for all.
t.me/MFARussia/29604",mfa_russia,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30," Presidential Aide Yury #Ushakov on the phone conversation between Presidents Vladimir #Putin & 
@realDonaldTrump
 on April 29:

Both Leaders essentially shared the same assessment of the Zelensky-led regime, which is seeking to prolong the conflict.
t.me/MFARussia/29602",mfa_russia,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30," Russia's Foreign Minister Sergey #Lavrov and Foreign Minister of Kazakhstan Yermek #Kosherbayev ahead of bilateral talks in Astana (April 29, 2026)

 #RussiaKazakhstan",mfa_russia,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30,"#FacesOfVictory

 On April 30, 1945, Red Army soldiers Grigory #Bulatov & Rakhimzhan #Koshkarbayev raised the first Red Banner on the facade of the Reichstag, which heralded the upcoming Victory in #WW2. 

Learn more about their feat: 
t.me/MFARussia/29611",mfa_russia,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30,"#WeRemember

 #OTD in 1945, Red Army soldier Nikolay #Masalov performed the legendary feat in history of #WW2 — by risking his life under Nazi heavy fire, he rescued a German girl during the Battle of Berlin.

Learn more: 
t.me/MFARussia/29613

#Victory81",mfa_russia,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30,"Happy May 1st!

Best wishes to from 
@mfa_russia
 on #Spring & #LabourDay!",mfa_russia,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30,"Together with all the citizens of Israel, my wife and I mourn the fall of Golani fighter, Sergeant Liam Ben Hamo z""l, who fell in battle in southern Lebanon.

We extend our heartfelt condolences to the family of Liam z""l and share in their profound grief.

Liam z""l fought with",netanyahu,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-04-30,"Well done to our Navy! I instructed them to prevent a Hamas-supporting flotilla from reaching the shores of Gaza. The mission was executed with complete success. No ship and no Hamas supporter reached our territory, and not even our territorial waters. They were turned back and",netanyahu,105.07,109.07,110.93,103.34,341.99K,-1.69%
2026-05-01,"24HR RECAP: SOUTHERN LEBANON
40+ Hezbollah infrastructure sites dismantled.
Among the targets struck:
- Command centers
- Military structures
- Additional terrorist infrastructure",IDF,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"UNCOVERED: 7,500+ weapons in southern Lebanon alongside military equipment dismantled.

Items located that were not dismantled:
- 1,000+ ammunition crates
- 750+ small arms
- 450+ magazines
- 300+ pieces of military equipment
- 200+ grenades
- 140+ mortar shells
- ~90",IDF,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01," NEXT STOP: The Villages, Florida ",WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"""During the eve of our 250th year of cherished independence, we turn to the sovereign embodiment of our British heritage & say sincere thank you to our friends... May our two countries stand together forever for liberty, for justice, & for the glory of God."" ",WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"""I will be increasing Tariffs charged to the European Union for Cars and Trucks coming into the United States. The Tariff will be increased to 25%. It is fully understood and agreed that, if they produce Cars and Trucks in U.S.A. Plants, there will be NO TARIFF."" - President",WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"""TRULY INCREDIBLE"": Brand new data shows initial jobless claims last week fell to the lowest since 1969.",WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"AMERICANS ARE WORKING AGAIN!

Jobless claims hit 189,000, their lowest point since the 1960s.",WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"Get an exclusive first look 

The official State Visit recap video is live — only on the White House app.

Download now and watch it first.
 
 
apps.apple.com/us/app/the-whi
…

 
play.google.com/store/apps/det
…",WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,MAKE AMERICA GREAT AGAIN!!!,WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,NO TAX ON SOCIAL SECURITY  President Trump is delivering a GOLDEN AGE for your GOLDEN YEARS.,WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,President Trump Participates in The Forum Club of the Palm Beaches Dinner,WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,President Trump Participates in an Event with Seniors,WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"TODAY 

 ""Trump to Highlight Major Tax & Healthcare Policy Victories for American Seniors"" 
@AMACforAmerica",WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"Thanks to the Working Families Tax Cuts, more than 51 million American seniors now pay a federal tax rate of ZERO on Social Security income. ",WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"“Under the Trump administration, we're standing up for American Seniors like no president has EVER stood up before.” - President Donald J. Trump ",WhiteHouse,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"I welcome the selection of the framework for appointing the Prime Minister, and I congratulate my brother Ali Al-Falih Al-Zaidi on his mandate, wishing him success in forming the government and serving the Iraqi people. Iran affirms its respect for Iraq's sovereignty and its",araghchi,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"The Pentagon is lying. Netanyahu's gamble has directly cost America $100b so far, four times what is claimed.

Indirect costs for U.S. taxpayers are FAR higher. Monthly bill for each American household is $500 and rising fast.

Israel First always means America Last.",araghchi,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01," May 1 marks  years of diplomatic relations between our country & #Pakistan

 Enhancing beneficial partnership with Pakistan is a priority for Russia in #SouthAsia

 We extend warmest congrats to Pakistani colleagues on our shared Anniversary
t.me/MFARussia/29631",mfa_russia,101.94,105.14,106.65,99.3,241.92K,-2.98%
2026-05-01,"#Victory81

 On May 1, 1945, the legendary #VictoryBanner was raised over Reichstag, marking the end of final battle of #WW2.

The Victory Banner soaring over defeated Reich entered history as symbol of our great triumph in the fight against Nazi evil.
t.me/MFARussia/29627",mfa_russia,101.94,105.14,106.65,99.3,241.92K,-2.98%
